,PASSING,RUSHING,MISC,position,player_name,week,RECEIVING,Player,FG,FGA,XPT,FPTS,SACK,INT,FR,FF,TD,SAFETY,PA,YDS AGN
Troy Franklin DEN,,38.9,0.3,WR,Troy Franklin DEN,15,3.5,,,,,,,,,,,,,
John Metchie III NYJ,,39.6,0.2,WR,John Metchie III NYJ,15,3.9,,,,,,,,,,,,,
Devaughn Vele NO,,41.0,0.3,WR,Devaughn Vele NO,15,3.3,,,,,,,,,,,,,
Darnell Mooney ATL,,46.0,0.2,WR,Darnell Mooney ATL,15,3.1,,,,,,,,,,,,,
Kayshon Boutte NE,,43.2,0.3,WR,Kayshon Boutte NE,15,2.8,,,,,,,,,,,,,
Luther Burden III CHI,,41.3,0.2,WR,Luther Burden III CHI,15,3.2,,,,,,,,,,,,,
Romeo Doubs GB,,39.4,0.3,WR,Romeo Doubs GB,15,3.1,,,,,,,,,,,,,
Adonai Mitchell NYJ,,43.8,0.2,WR,Adonai Mitchell NYJ,15,3.2,,,,,,,,,,,,,
Chimere Dike TEN,,33.6,0.3,WR,Chimere Dike TEN,15,3.3,,,,,,,,,,,,,
Jerry Jeudy CLE,,44.1,0.2,WR,Jerry Jeudy CLE,15,3.0,,,,,,,,,,,,,
Tre Tucker LV,,40.3,0.2,WR,Tre Tucker LV,15,3.0,,,,,,,,,,,,,
Alec Pierce IND,,43.1,0.2,WR,Alec Pierce IND,15,3.1,,,,,,,,,,,,,
Rashid Shaheed SEA,,38.6,0.2,WR,Rashid Shaheed SEA,15,2.5,,,,,,,,,,,,,
Cooper Kupp SEA,,37.6,0.3,WR,Cooper Kupp SEA,15,2.8,,,,,,,,,,,,,
Parker Washington JAC,,33.6,0.3,WR,Parker Washington JAC,15,2.7,,,,,,,,,,,,,
Mack Hollins NE,,37.6,0.2,WR,Mack Hollins NE,15,2.8,,,,,,,,,,,,,
Josh Downs IND,,31.8,0.2,WR,Josh Downs IND,15,3.4,,,,,,,,,,,,,
Elic Ayomanor TEN,,35.3,0.2,WR,Elic Ayomanor TEN,15,2.9,,,,,,,,,,,,,
Andrei Iosivas CIN,,32.8,0.3,WR,Andrei Iosivas CIN,15,2.5,,,,,,,,,,,,,
Jalen Coker CAR,,34.3,0.2,WR,Jalen Coker CAR,15,2.7,,,,,,,,,,,,,
Malik Washington MIA,,27.9,0.2,WR,Malik Washington MIA,15,3.0,,,,,,,,,,,,,
Isaiah Hodgins NYG,,30.5,0.3,WR,Isaiah Hodgins NYG,15,2.5,,,,,,,,,,,,,
Rome Odunze CHI,,32.2,0.3,WR,Rome Odunze CHI,15,2.3,,,,,,,,,,,,,
Mitch Tinsley CIN,,30.6,0.3,WR,Mitch Tinsley CIN,15,2.3,,,,,,,,,,,,,
Van Jefferson TEN,,32.8,0.2,WR,Van Jefferson TEN,15,2.7,,,,,,,,,,,,,
Marvin Mims Jr. DEN,,26.2,0.2,WR,Marvin Mims Jr. DEN,15,2.3,,,,,,,,,,,,,
Xavier Legette CAR,,25.9,0.2,WR,Xavier Legette CAR,15,2.4,,,,,,,,,,,,,
Joshua Palmer BUF,,31.3,0.1,WR,Joshua Palmer BUF,15,2.3,,,,,,,,,,,,,
DeAndre Hopkins BAL,,28.5,0.2,WR,DeAndre Hopkins BAL,15,1.9,,,,,,,,,,,,,
Keon Coleman BUF,,27.3,0.2,WR,Keon Coleman BUF,15,2.1,,,,,,,,,,,,,
Noah Brown WAS,,30.0,0.1,WR,Noah Brown WAS,15,2.2,,,,,,,,,,,,,
David Sills V ATL,,26.6,0.2,WR,David Sills V ATL,15,2.2,,,,,,,,,,,,,
Christian Kirk HOU,,26.9,0.2,WR,Christian Kirk HOU,15,2.2,,,,,,,,,,,,,
DeMario Douglas NE,,26.2,0.2,WR,DeMario Douglas NE,15,2.0,,,,,,,,,,,,,
Tre Harris LAC,,25.6,0.1,WR,Tre Harris LAC,15,2.3,,,,,,,,,,,,,
Tyler Lockett LV,,26.7,0.1,WR,Tyler Lockett LV,15,2.3,,,,,,,,,,,,,
Olamide Zaccheaus CHI,,22.2,0.2,WR,Olamide Zaccheaus CHI,15,2.1,,,,,,,,,,,,,
Jalen Nailor MIN,,25.4,0.2,WR,Jalen Nailor MIN,15,1.8,,,,,,,,,,,,,
Cedric Tillman CLE,,24.6,0.2,WR,Cedric Tillman CLE,15,1.9,,,,,,,,,,,,,
Andre Baccellia ARI,,25.2,0.1,WR,Andre Baccellia ARI,15,2.1,,,,,,,,,,,,,
Calvin Austin III PIT,,22.9,0.2,WR,Calvin Austin III PIT,15,1.9,,,,,,,,,,,,,
Dylan Drummond ATL,,22.9,0.1,WR,Dylan Drummond ATL,15,1.9,,,,,,,,,,,,,
Ryan Flournoy DAL,,21.2,0.2,WR,Ryan Flournoy DAL,15,1.8,,,,,,,,,,,,,
Isaiah Bond CLE,,23.2,0.1,WR,Isaiah Bond CLE,15,1.6,,,,,,,,,,,,,
Isaac TeSlaa DET,,21.0,0.2,WR,Isaac TeSlaa DET,15,1.6,,,,,,,,,,,,,
JuJu Smith-Schuster KC,,20.1,0.1,WR,JuJu Smith-Schuster KC,15,1.8,,,,,,,,,,,,,
Gage Larvadain CLE,,20.5,0.1,WR,Gage Larvadain CLE,15,1.7,,,,,,,,,,,,,
Jalen Brooks ARI,,20.9,0.1,WR,Jalen Brooks ARI,15,1.6,,,,,,,,,,,,,
Mason Tipton NO,,19.0,0.1,WR,Mason Tipton NO,15,1.6,,,,,,,,,,,,,
Isaiah Williams NYJ,,17.9,0.1,WR,Isaiah Williams NYJ,15,1.7,,,,,,,,,,,,,
Lil'Jordan Humphrey DEN,,17.7,0.1,WR,Lil'Jordan Humphrey DEN,15,1.6,,,,,,,,,,,,,
Xavier Hutchinson HOU,,15.8,0.1,WR,Xavier Hutchinson HOU,15,1.3,,,,,,,,,,,,,
Treylon Burks WAS,,18.3,0.1,WR,Treylon Burks WAS,15,1.3,,,,,,,,,,,,,
Brandin Cooks BUF,,17.3,0.1,WR,Brandin Cooks BUF,15,1.5,,,,,,,,,,,,,
Xavier Restrepo TEN,,17.9,0.1,WR,Xavier Restrepo TEN,15,1.5,,,,,,,,,,,,,
Kalif Raymond DET,,17.4,0.1,WR,Kalif Raymond DET,15,1.5,,,,,,,,,,,,,
Demarcus Robinson SF,,17.3,0.1,WR,Demarcus Robinson SF,15,1.1,,,,,,,,,,,,,
Jack Bech LV,,17.8,0.1,WR,Jack Bech LV,15,1.6,,,,,,,,,,,,,
Tyquan Thornton KC,,17.2,0.1,WR,Tyquan Thornton KC,15,1.1,,,,,,,,,,,,,
KaVontae Turpin DAL,,13.1,0.1,WR,KaVontae Turpin DAL,15,1.1,,,,,,,,,,,,,
Jahan Dotson PHI,,15.1,0.1,WR,Jahan Dotson PHI,15,1.2,,,,,,,,,,,,,
Tyrell Shavers BUF,,15.4,0.1,WR,Tyrell Shavers BUF,15,1.1,,,,,,,,,,,,,
Matthew Golden GB,,14.7,0.1,WR,Matthew Golden GB,15,1.2,,,,,,,,,,,,,
Dontayvion Wicks GB,,14.3,0.1,WR,Dontayvion Wicks GB,15,1.1,,,,,,,,,,,,,
Trent Sherfield Sr. NE,,15.4,0.1,WR,Trent Sherfield Sr. NE,15,1.2,,,,,,,,,,,,,
Jaylin Noel HOU,,12.3,0.1,WR,Jaylin Noel HOU,15,1.1,,,,,,,,,,,,,
KeAndre Lambert-Smith LAC,,13.8,0.1,WR,KeAndre Lambert-Smith LAC,15,1.2,,,,,,,,,,,,,
Marquez Valdes-Scantling PIT,,14.7,0.1,WR,Marquez Valdes-Scantling PIT,15,0.9,,,,,,,,,,,,,
Tylan Wallace BAL,,13.6,0.1,WR,Tylan Wallace BAL,15,0.9,,,,,,,,,,,,,
Tez Johnson TB,,10.5,0.1,WR,Tez Johnson TB,15,0.9,,,,,,,,,,,,,
Dont'e Thornton Jr. LV,,15.2,0.1,WR,Dont'e Thornton Jr. LV,15,1.1,,,,,,,,,,,,,
Jaylin Lane WAS,,12.3,0.1,WR,Jaylin Lane WAS,15,1.0,,,,,,,,,,,,,
Tim Patrick JAC,,10.3,0.1,WR,Tim Patrick JAC,15,0.8,,,,,,,,,,,,,
Xavier Smith LAR,,13.6,0.1,WR,Xavier Smith LAR,15,1.0,,,,,,,,,,,,,
Bo Melton GB,,11.2,0.1,WR,Bo Melton GB,15,0.7,,,,,,,,,,,,,
Deven Thompkins ATL,,10.1,0.1,WR,Deven Thompkins ATL,15,1.0,,,,,,,,,,,,,
Malachi Corley CLE,,7.8,0.0,WR,Malachi Corley CLE,15,0.6,,,,,,,,,,,,,
Devontez Walker BAL,,10.5,0.1,WR,Devontez Walker BAL,15,0.6,,,,,,,,,,,,,
Tutu Atwell LAR,,11.2,0.1,WR,Tutu Atwell LAR,15,0.7,,,,,,,,,,,,,
Tom Kennedy DET,,8.8,0.0,WR,Tom Kennedy DET,15,0.7,,,,,,,,,,,,,
James Proche II TEN,,8.3,0.0,WR,James Proche II TEN,15,0.7,,,,,,,,,,,,,
Jimmy Horn Jr. CAR,,6.8,0.0,WR,Jimmy Horn Jr. CAR,15,0.6,,,,,,,,,,,,,
Ben Skowronek PIT,,6.9,0.1,WR,Ben Skowronek PIT,15,0.6,,,,,,,,,,,,,
Jordan Whittington LAR,,7.1,0.1,WR,Jordan Whittington LAR,15,0.6,,,,,,,,,,,,,
Kendrick Bourne SF,,7.9,0.1,WR,Kendrick Bourne SF,15,0.6,,,,,,,,,,,,,
Sterling Shepard TB,,6.1,0.1,WR,Sterling Shepard TB,15,0.6,,,,,,,,,,,,,
Cody White SEA,,7.1,0.1,WR,Cody White SEA,15,0.5,,,,,,,,,,,,,
Konata Mumpfield LAR,,6.7,0.1,WR,Konata Mumpfield LAR,15,0.5,,,,,,,,,,,,,
Jalen McMillan TB,,5.6,0.1,WR,Jalen McMillan TB,15,0.5,,,,,,,,,,,,,
Tai Felton MIN,,6.0,0.0,WR,Tai Felton MIN,15,0.5,,,,,,,,,,,,,
Devin Duvernay CHI,,6.5,0.0,WR,Devin Duvernay CHI,15,0.6,,,,,,,,,,,,,
Kyle Williams NE,,6.7,0.0,WR,Kyle Williams NE,15,0.4,,,,,,,,,,,,,
Nick Westbrook-Ikhine MIA,,5.3,0.1,WR,Nick Westbrook-Ikhine MIA,15,0.4,,,,,,,,,,,,,
Brycen Tremayne CAR,,5.1,0.0,WR,Brycen Tremayne CAR,15,0.5,,,,,,,,,,,,,
Jalin Hyatt NYG,,5.8,0.0,WR,Jalin Hyatt NYG,15,0.4,,,,,,,,,,,,,
Jake Bobo SEA,,4.9,0.0,WR,Jake Bobo SEA,15,0.5,,,,,,,,,,,,,
Jonathan Mingo DAL,,4.4,0.0,WR,Jonathan Mingo DAL,15,0.4,,,,,,,,,,,,,
Darius Cooper PHI,,4.3,0.0,WR,Darius Cooper PHI,15,0.4,,,,,,,,,,,,,
Elijah Moore DEN,,3.5,0.0,WR,Elijah Moore DEN,15,0.3,,,,,,,,,,,,,
Charlie Jones CIN,,3.2,0.0,WR,Charlie Jones CIN,15,0.3,,,,,,,,,,,,,
Dyami Brown JAC,,2.3,0.0,WR,Dyami Brown JAC,15,0.2,,,,,,,,,,,,,
Dee Eskridge MIA,,2.3,0.0,WR,Dee Eskridge MIA,15,0.2,,,,,,,,,,,,,
Dante Pettis NO,,2.4,0.0,WR,Dante Pettis NO,15,0.2,,,,,,,,,,,,,
Cedrick Wilson Jr. MIA,,2.4,0.0,WR,Cedrick Wilson Jr. MIA,15,0.2,,,,,,,,,,,,,
Mason Kinsey TEN,,2.1,0.0,WR,Mason Kinsey TEN,15,0.2,,,,,,,,,,,,,
Skyy Moore SF,,1.5,0.0,WR,Skyy Moore SF,15,0.1,,,,,,,,,,,,,
Nikko Remigio KC,,1.4,0.0,WR,Nikko Remigio KC,15,0.1,,,,,,,,,,,,,
Laquon Treadwell IND,,1.1,0.0,WR,Laquon Treadwell IND,15,0.1,,,,,,,,,,,,,
Arian Smith NYJ,,1.0,0.0,WR,Arian Smith NYJ,15,0.1,,,,,,,,,,,,,
KhaDarel Hodge ATL,,1.4,0.0,WR,KhaDarel Hodge ATL,15,0.1,,,,,,,,,,,,,
Jalen Royals KC,,0.1,0.0,WR,Jalen Royals KC,15,0.0,,,,,,,,,,,,,
Scotty Miller PIT,,0.1,0.0,WR,Scotty Miller PIT,15,0.0,,,,,,,,,,,,,
DeAndre Carter CLE,,0.0,0.0,WR,DeAndre Carter CLE,15,0.0,,,,,,,,,,,,,
Chris Moore WAS,,0.0,0.0,WR,Chris Moore WAS,15,0.0,,,,,,,,,,,,,
Zay Jones ARI,,0.0,0.0,WR,Zay Jones ARI,15,0.0,,,,,,,,,,,,,
Curtis Samuel BUF,,0.0,0.0,WR,Curtis Samuel BUF,15,0.0,,,,,,,,,,,,,
Josh Reynolds NYJ,,0.0,0.0,WR,Josh Reynolds NYJ,15,0.0,,,,,,,,,,,,,
David Moore CAR,,0.0,0.0,WR,David Moore CAR,15,0.0,,,,,,,,,,,,,
Calvin Ridley TEN,,0.0,0.0,WR,Calvin Ridley TEN,15,0.0,,,,,,,,,,,,,
Justin Watson HOU,,0.0,0.0,WR,Justin Watson HOU,15,0.0,,,,,,,,,,,,,
Mecole Hardman Jr. BUF,,0.0,0.0,WR,Mecole Hardman Jr. BUF,15,0.0,,,,,,,,,,,,,
Ashton Dulin IND,,0.0,0.0,WR,Ashton Dulin IND,15,0.0,,,,,,,,,,,,,
Brandon Aiyuk SF,,0.0,0.0,WR,Brandon Aiyuk SF,15,0.0,,,,,,,,,,,,,
Ihmir Smith-Marsette ARI,,0.0,0.0,WR,Ihmir Smith-Marsette ARI,15,0.0,,,,,,,,,,,,,
Beaux Collins NYG,,0.0,0.0,WR,Beaux Collins NYG,15,0.0,,,,,,,,,,,,,
Kevin Austin Jr. NO,,0.0,0.0,WR,Kevin Austin Jr. NO,15,0.0,,,,,,,,,,,,,
Garrett Wilson NYJ,,0.0,0.0,WR,Garrett Wilson NYJ,15,0.0,,,,,,,,,,,,,
Ainias Smith CAR,,0.0,0.0,WR,Ainias Smith CAR,15,0.0,,,,,,,,,,,,,
Simi Fehoko ARI,,0.0,0.0,WR,Simi Fehoko ARI,15,0.0,,,,,,,,,,,,,
Terrace Marshall Jr. PHI,,0.0,0.0,WR,Terrace Marshall Jr. PHI,15,0.0,,,,,,,,,,,,,
Austin Trammell JAC,,0.0,0.0,WR,Austin Trammell JAC,15,0.0,,,,,,,,,,,,,
Tim Jones JAC,,0.0,0.0,WR,Tim Jones JAC,15,0.0,,,,,,,,,,,,,
Michael Bandy DEN,,0.0,0.0,WR,Michael Bandy DEN,15,0.0,,,,,,,,,,,,,
Justin Shorter LV,,0.0,0.0,WR,Justin Shorter LV,15,0.0,,,,,,,,,,,,,
Danny Gray PHI,,0.0,0.0,WR,Danny Gray PHI,15,0.0,,,,,,,,,,,,,
Brandon Johnson PIT,,0.0,0.0,WR,Brandon Johnson PIT,15,0.0,,,,,,,,,,,,,
Britain Covey PHI,,0.0,0.0,WR,Britain Covey PHI,15,0.0,,,,,,,,,,,,,
Dareke Young SEA,,0.0,0.0,WR,Dareke Young SEA,15,0.0,,,,,,,,,,,,,
Jacob Cowing SF,,0.0,0.0,WR,Jacob Cowing SF,15,0.0,,,,,,,,,,,,,
Trey Palmer NO,,0.0,0.0,WR,Trey Palmer NO,15,0.0,,,,,,,,,,,,,
Tyler Scott LAR,,0.0,0.0,WR,Tyler Scott LAR,15,0.0,,,,,,,,,,,,,
Jared Wayne HOU,,0.0,0.0,WR,Jared Wayne HOU,15,0.0,,,,,,,,,,,,,
Xavier Gipson NYG,,0.0,0.0,WR,Xavier Gipson NYG,15,0.0,,,,,,,,,,,,,
Tory Horton SEA,,0.0,0.0,WR,Tory Horton SEA,15,0.0,,,,,,,,,,,,,
Jamari Thrash CLE,,0.0,0.0,WR,Jamari Thrash CLE,15,0.0,,,,,,,,,,,,,
Luke McCaffrey WAS,,0.0,0.0,WR,Luke McCaffrey WAS,15,0.0,,,,,,,,,,,,,
Bub Means NO,,0.0,0.0,WR,Bub Means NO,15,0.0,,,,,,,,,,,,,
Joshua Cephus JAC,,0.0,0.0,WR,Joshua Cephus JAC,15,0.0,,,,,,,,,,,,,
Bryce Oliver TEN,,0.0,0.0,WR,Bryce Oliver TEN,15,0.0,,,,,,,,,,,,,
Kameron Johnson TB,,0.0,0.0,WR,Kameron Johnson TB,15,0.0,,,,,,,,,,,,,
Ricky White III SEA,,0.0,0.0,WR,Ricky White III SEA,15,0.0,,,,,,,,,,,,,
Nick Nash WAS,,0.0,0.0,WR,Nick Nash WAS,15,0.0,,,,,,,,,,,,,
LaJohntay Wester BAL,,0.0,0.0,WR,LaJohntay Wester BAL,15,0.0,,,,,,,,,,,,,
Ke'Shawn Williams CIN,,0.0,0.0,WR,Ke'Shawn Williams CIN,15,0.0,,,,,,,,,,,,,
Myles Price MIN,,0.0,0.0,WR,Myles Price MIN,15,0.0,,,,,,,,,,,,,
Trey McBride ARI,,,67.5,TE,Trey McBride ARI,15,6.7,,,,,,,,,,,,,
George Kittle SF,,,63.2,TE,George Kittle SF,15,4.8,,,,,,,,,,,,,
Brock Bowers LV,,,57.1,TE,Brock Bowers LV,15,5.1,,,,,,,,,,,,,
Kyle Pitts Sr. ATL,,,58.4,TE,Kyle Pitts Sr. ATL,15,5.0,,,,,,,,,,,,,
Harold Fannin Jr. CLE,,,54.0,TE,Harold Fannin Jr. CLE,15,5.2,,,,,,,,,,,,,
Travis Kelce KC,,,48.1,TE,Travis Kelce KC,15,4.5,,,,,,,,,,,,,
Mark Andrews BAL,,,41.4,TE,Mark Andrews BAL,15,3.7,,,,,,,,,,,,,
Jake Ferguson DAL,,,38.2,TE,Jake Ferguson DAL,15,4.7,,,,,,,,,,,,,
Juwan Johnson NO,,,45.8,TE,Juwan Johnson NO,15,4.3,,,,,,,,,,,,,
Dalton Kincaid BUF,,,43.6,TE,Dalton Kincaid BUF,15,3.9,,,,,,,,,,,,,
Hunter Henry NE,,,43.8,TE,Hunter Henry NE,15,3.5,,,,,,,,,,,,,
Brenton Strange JAC,,,42.3,TE,Brenton Strange JAC,15,4.0,,,,,,,,,,,,,
Dallas Goedert PHI,,,40.2,TE,Dallas Goedert PHI,15,4.0,,,,,,,,,,,,,
Tyler Warren IND,,,41.5,TE,Tyler Warren IND,15,4.0,,,,,,,,,,,,,
Dalton Schultz HOU,,,40.9,TE,Dalton Schultz HOU,15,4.2,,,,,,,,,,,,,
Theo Johnson NYG,,,40.3,TE,Theo Johnson NYG,15,3.5,,,,,,,,,,,,,
Oronde Gadsden II LAC,,,43.1,TE,Oronde Gadsden II LAC,15,3.8,,,,,,,,,,,,,
Isaiah Likely BAL,,,40.8,TE,Isaiah Likely BAL,15,3.3,,,,,,,,,,,,,
Mike Gesicki CIN,,,37.1,TE,Mike Gesicki CIN,15,3.6,,,,,,,,,,,,,
Colston Loveland CHI,,,35.5,TE,Colston Loveland CHI,15,3.2,,,,,,,,,,,,,
AJ Barner SEA,,,31.7,TE,AJ Barner SEA,15,3.3,,,,,,,,,,,,,
T.J. Hockenson MIN,,,34.5,TE,T.J. Hockenson MIN,15,3.5,,,,,,,,,,,,,
Evan Engram DEN,,,32.3,TE,Evan Engram DEN,15,3.9,,,,,,,,,,,,,
Darren Waller MIA,,,33.5,TE,Darren Waller MIA,15,2.9,,,,,,,,,,,,,
Colby Parkinson LAR,,,29.2,TE,Colby Parkinson LAR,15,2.9,,,,,,,,,,,,,
Gunnar Helm TEN,,,25.4,TE,Gunnar Helm TEN,15,3.0,,,,,,,,,,,,,
Chig Okonkwo TEN,,,27.5,TE,Chig Okonkwo TEN,15,2.9,,,,,,,,,,,,,
Pat Freiermuth PIT,,,21.2,TE,Pat Freiermuth PIT,15,2.1,,,,,,,,,,,,,
Jeremy Ruckert NYJ,,,20.7,TE,Jeremy Ruckert NYJ,15,2.4,,,,,,,,,,,,,
Darnell Washington PIT,,,22.1,TE,Darnell Washington PIT,15,2.1,,,,,,,,,,,,,
Anthony Firkser DET,,,19.9,TE,Anthony Firkser DET,15,2.0,,,,,,,,,,,,,
Dawson Knox BUF,,,19.5,TE,Dawson Knox BUF,15,1.8,,,,,,,,,,,,,
Cole Kmet CHI,,,18.4,TE,Cole Kmet CHI,15,1.8,,,,,,,,,,,,,
Jonnu Smith PIT,,,17.1,TE,Jonnu Smith PIT,15,1.9,,,,,,,,,,,,,
Michael Mayer LV,,,18.9,TE,Michael Mayer LV,15,2.0,,,,,,,,,,,,,
Ja'Tavion Sanders CAR,,,17.9,TE,Ja'Tavion Sanders CAR,15,2.0,,,,,,,,,,,,,
Daniel Bellinger NYG,,,19.7,TE,Daniel Bellinger NYG,15,1.7,,,,,,,,,,,,,
Noah Fant CIN,,,16.7,TE,Noah Fant CIN,15,1.7,,,,,,,,,,,,,
Taysom Hill NO,,,9.3,TE,Taysom Hill NO,15,1.1,,,,,,,,,,,,,
Luke Musgrave GB,,,17.3,TE,Luke Musgrave GB,15,1.8,,,,,,,,,,,,,
John Bates WAS,,,16.4,TE,John Bates WAS,15,1.7,,,,,,,,,,,,,
Davis Allen LAR,,,13.1,TE,Davis Allen LAR,15,1.3,,,,,,,,,,,,,
Greg Dulcich MIA,,,15.0,TE,Greg Dulcich MIA,15,1.5,,,,,,,,,,,,,
Ben Sinnott WAS,,,12.7,TE,Ben Sinnott WAS,15,1.3,,,,,,,,,,,,,
Payne Durham TB,,,13.7,TE,Payne Durham TB,15,1.3,,,,,,,,,,,,,
Austin Hooper NE,,,14.4,TE,Austin Hooper NE,15,1.3,,,,,,,,,,,,,
Charlie Kolar BAL,,,13.4,TE,Charlie Kolar BAL,15,1.0,,,,,,,,,,,,,
Noah Gray KC,,,12.8,TE,Noah Gray KC,15,1.3,,,,,,,,,,,,,
Terrance Ferguson LAR,,,14.0,TE,Terrance Ferguson LAR,15,1.0,,,,,,,,,,,,,
Elijah Higgins ARI,,,12.3,TE,Elijah Higgins ARI,15,1.3,,,,,,,,,,,,,
Tommy Tremble CAR,,,12.1,TE,Tommy Tremble CAR,15,1.2,,,,,,,,,,,,,
Josh Oliver MIN,,,11.2,TE,Josh Oliver MIN,15,1.1,,,,,,,,,,,,,
Josh Whyle GB,,,10.4,TE,Josh Whyle GB,15,1.1,,,,,,,,,,,,,
Adam Trautman DEN,,,10.7,TE,Adam Trautman DEN,15,1.2,,,,,,,,,,,,,
Foster Moreau NO,,,11.1,TE,Foster Moreau NO,15,1.0,,,,,,,,,,,,,
Shane Zylstra DET,,,10.1,TE,Shane Zylstra DET,15,1.1,,,,,,,,,,,,,
John FitzPatrick GB,,,9.3,TE,John FitzPatrick GB,15,1.0,,,,,,,,,,,,,
Cade Stover HOU,,,8.2,TE,Cade Stover HOU,15,0.9,,,,,,,,,,,,,
Mitchell Evans CAR,,,8.7,TE,Mitchell Evans CAR,15,0.9,,,,,,,,,,,,,
Colson Yankoff WAS,,,8.9,TE,Colson Yankoff WAS,15,0.9,,,,,,,,,,,,,
Blake Whiteheart CLE,,,9.1,TE,Blake Whiteheart CLE,15,0.9,,,,,,,,,,,,,
Stone Smartt NYJ,,,9.6,TE,Stone Smartt NYJ,15,1.0,,,,,,,,,,,,,
Will Dissly LAC,,,8.2,TE,Will Dissly LAC,15,0.9,,,,,,,,,,,,,
Tanner Hudson CIN,,,7.3,TE,Tanner Hudson CIN,15,0.8,,,,,,,,,,,,,
Devin Culp TB,,,8.6,TE,Devin Culp TB,15,0.8,,,,,,,,,,,,,
Jackson Hawes BUF,,,7.6,TE,Jackson Hawes BUF,15,0.7,,,,,,,,,,,,,
Julian Hill MIA,,,6.8,TE,Julian Hill MIA,15,0.8,,,,,,,,,,,,,
Drew Sample CIN,,,5.9,TE,Drew Sample CIN,15,0.7,,,,,,,,,,,,,
Eric Saubert SEA,,,7.3,TE,Eric Saubert SEA,15,0.7,,,,,,,,,,,,,
Luke Farrell SF,,,6.7,TE,Luke Farrell SF,15,0.7,,,,,,,,,,,,,
Jelani Woods NYJ,,,7.4,TE,Jelani Woods NYJ,15,0.8,,,,,,,,,,,,,
Luke Schoonmaker DAL,,,6.1,TE,Luke Schoonmaker DAL,15,0.7,,,,,,,,,,,,,
Ross Dwelley CAR,,,6.5,TE,Ross Dwelley CAR,15,0.7,,,,,,,,,,,,,
Nate Adkins DEN,,,5.1,TE,Nate Adkins DEN,15,0.7,,,,,,,,,,,,,
Mo Alie-Cox IND,,,6.5,TE,Mo Alie-Cox IND,15,0.6,,,,,,,,,,,,,
Charlie Woerner ATL,,,5.6,TE,Charlie Woerner ATL,15,0.6,,,,,,,,,,,,,
Tyler Conklin LAC,,,5.3,TE,Tyler Conklin LAC,15,0.5,,,,,,,,,,,,,
Jack Stoll NO,,,4.6,TE,Jack Stoll NO,15,0.5,,,,,,,,,,,,,
Johnny Mundt JAC,,,5.1,TE,Johnny Mundt JAC,15,0.5,,,,,,,,,,,,,
Brevyn Spann-Ford DAL,,,3.8,TE,Brevyn Spann-Ford DAL,15,0.4,,,,,,,,,,,,,
Grant Calcaterra PHI,,,4.8,TE,Grant Calcaterra PHI,15,0.5,,,,,,,,,,,,,
Ben Sims MIN,,,4.4,TE,Ben Sims MIN,15,0.5,,,,,,,,,,,,,
Josiah Deguara ARI,,,4.4,TE,Josiah Deguara ARI,15,0.5,,,,,,,,,,,,,
Durham Smythe CHI,,,4.6,TE,Durham Smythe CHI,15,0.5,,,,,,,,,,,,,
Carter Runyon LV,,,4.6,TE,Carter Runyon LV,15,0.5,,,,,,,,,,,,,
Nick Vannett LAR,,,3.7,TE,Nick Vannett LAR,15,0.4,,,,,,,,,,,,,
Connor Heyward PIT,,,3.1,TE,Connor Heyward PIT,15,0.4,,,,,,,,,,,,,
Cam Grandy CIN,,,3.1,TE,Cam Grandy CIN,15,0.4,,,,,,,,,,,,,
Quintin Morris JAC,,,3.6,TE,Quintin Morris JAC,15,0.4,,,,,,,,,,,,,
Jake Tonges SF,,,2.9,TE,Jake Tonges SF,15,0.3,,,,,,,,,,,,,
Feleipe Franks ATL,,,2.3,TE,Feleipe Franks ATL,15,0.2,,,,,,,,,,,,,
Drew Ogletree IND,,,3.2,TE,Drew Ogletree IND,15,0.3,,,,,,,,,,,,,
Chris Manhertz NYG,,,2.4,TE,Chris Manhertz NYG,15,0.2,,,,,,,,,,,,,
Teagan Quitoriano ATL,,,3.1,TE,Teagan Quitoriano ATL,15,0.3,,,,,,,,,,,,,
Brenden Bates CLE,,,2.7,TE,Brenden Bates CLE,15,0.3,,,,,,,,,,,,,
Kylen Granson PHI,,,2.7,TE,Kylen Granson PHI,15,0.3,,,,,,,,,,,,,
Jack Westover NE,,,2.0,TE,Jack Westover NE,15,0.3,,,,,,,,,,,,,
Brady Russell SEA,,,0.0,TE,Brady Russell SEA,15,0.0,,,,,,,,,,,,,
Zach Ertz WAS,,,0.0,TE,Zach Ertz WAS,15,0.0,,,,,,,,,,,,,
Tyler Higbee LAR,,,0.0,TE,Tyler Higbee LAR,15,0.0,,,,,,,,,,,,,
Robert Tonyan KC,,,0.0,TE,Robert Tonyan KC,15,0.0,,,,,,,,,,,,,
Pharaoh Brown ARI,,,0.0,TE,Pharaoh Brown ARI,15,0.0,,,,,,,,,,,,,
Albert Okwuegbunam Jr. LV,,,0.0,TE,Albert Okwuegbunam Jr. LV,15,0.0,,,,,,,,,,,,,
Stephen Carlson CHI,,,0.0,TE,Stephen Carlson CHI,15,0.0,,,,,,,,,,,,,
Harrison Bryant HOU,,,0.0,TE,Harrison Bryant HOU,15,0.0,,,,,,,,,,,,,
Sam LaPorta DET,,,0.0,TE,Sam LaPorta DET,15,0.0,,,,,,,,,,,,,
