,PASSING,RUSHING,MISC,position,player_name,week,RECEIVING,Player,FG,FGA,XPT,FPTS,SACK,INT,FR,FF,TD,SAFETY,PA,YDS AGN
Josh Allen BUF,29.4,20.7,237.2,QB,Josh Allen BUF,10,,,,,,,,,,,,,,
Lamar Jackson BAL,27.4,19.1,239.2,QB,Lamar Jackson BAL,10,,,,,,,,,,,,,,
Jaxson Dart NYG,32.0,20.7,231.3,QB,Jaxson Dart NYG,10,,,,,,,,,,,,,,
Drake Maye NE,30.4,21.9,253.5,QB,Drake Maye NE,10,,,,,,,,,,,,,,
Jalen Hurts PHI,28.9,20.1,213.6,QB,Jalen Hurts PHI,10,,,,,,,,,,,,,,
Justin Herbert LAC,33.9,22.7,258.0,QB,Justin Herbert LAC,10,,,,,,,,,,,,,,
Bo Nix DEN,33.4,21.5,221.5,QB,Bo Nix DEN,10,,,,,,,,,,,,,,
Daniel Jones IND,32.7,22.4,245.5,QB,Daniel Jones IND,10,,,,,,,,,,,,,,
Caleb Williams CHI,32.3,20.3,229.1,QB,Caleb Williams CHI,10,,,,,,,,,,,,,,
Jared Goff DET,31.4,23.4,271.6,QB,Jared Goff DET,10,,,,,,,,,,,,,,
Baker Mayfield TB,31.8,21.2,244.7,QB,Baker Mayfield TB,10,,,,,,,,,,,,,,
Matthew Stafford LAR,34.9,23.3,256.4,QB,Matthew Stafford LAR,10,,,,,,,,,,,,,,
Marcus Mariota WAS,30.0,19.0,214.0,QB,Marcus Mariota WAS,10,,,,,,,,,,,,,,
Sam Darnold SEA,30.6,20.8,250.8,QB,Sam Darnold SEA,10,,,,,,,,,,,,,,
Jordan Love GB,32.3,21.2,240.6,QB,Jordan Love GB,10,,,,,,,,,,,,,,
J.J. McCarthy MIN,31.7,20.1,220.5,QB,J.J. McCarthy MIN,10,,,,,,,,,,,,,,
Justin Fields NYJ,26.1,16.2,177.6,QB,Justin Fields NYJ,10,,,,,,,,,,,,,,
Aaron Rodgers PIT,32.3,21.2,221.9,QB,Aaron Rodgers PIT,10,,,,,,,,,,,,,,
Michael Penix Jr. ATL,33.7,21.0,241.5,QB,Michael Penix Jr. ATL,10,,,,,,,,,,,,,,
Trevor Lawrence JAC,32.5,19.2,208.0,QB,Trevor Lawrence JAC,10,,,,,,,,,,,,,,
Jacoby Brissett ARI,33.7,21.4,217.7,QB,Jacoby Brissett ARI,10,,,,,,,,,,,,,,
Tua Tagovailoa MIA,33.0,22.3,227.4,QB,Tua Tagovailoa MIA,10,,,,,,,,,,,,,,
Bryce Young CAR,28.6,17.7,182.1,QB,Bryce Young CAR,10,,,,,,,,,,,,,,
Dillon Gabriel CLE,32.0,19.5,198.8,QB,Dillon Gabriel CLE,10,,,,,,,,,,,,,,
Geno Smith LV,31.5,20.6,217.2,QB,Geno Smith LV,10,,,,,,,,,,,,,,
Davis Mills HOU,33.8,19.7,208.9,QB,Davis Mills HOU,10,,,,,,,,,,,,,,
Mac Jones SF,30.2,19.6,212.9,QB,Mac Jones SF,10,,,,,,,,,,,,,,
Tyler Shough NO,31.7,19.5,200.3,QB,Tyler Shough NO,10,,,,,,,,,,,,,,
Brock Purdy SF,5.6,3.7,43.4,QB,Brock Purdy SF,10,,,,,,,,,,,,,,
Tyrod Taylor NYJ,2.2,1.3,13.2,QB,Tyrod Taylor NYJ,10,,,,,,,,,,,,,,
Riley Leonard IND,1.1,0.6,6.5,QB,Riley Leonard IND,10,,,,,,,,,,,,,,
Will Howard PIT,0.9,0.6,6.4,QB,Will Howard PIT,10,,,,,,,,,,,,,,
Jalen Milroe SEA,0.4,0.3,2.8,QB,Jalen Milroe SEA,10,,,,,,,,,,,,,,
Joshua Dobbs NE,0.6,0.5,5.2,QB,Joshua Dobbs NE,10,,,,,,,,,,,,,,
Mitchell Trubisky BUF,0.6,0.4,4.9,QB,Mitchell Trubisky BUF,10,,,,,,,,,,,,,,
Zach Wilson MIA,0.7,0.5,4.6,QB,Zach Wilson MIA,10,,,,,,,,,,,,,,
Tyson Bagent CHI,0.7,0.4,4.6,QB,Tyson Bagent CHI,10,,,,,,,,,,,,,,
Drew Lock SEA,0.7,0.5,4.9,QB,Drew Lock SEA,10,,,,,,,,,,,,,,
Russell Wilson NYG,0.7,0.4,4.6,QB,Russell Wilson NYG,10,,,,,,,,,,,,,,
Jameis Winston NYG,0.7,0.4,4.6,QB,Jameis Winston NYG,10,,,,,,,,,,,,,,
Kirk Cousins ATL,0.7,0.4,4.5,QB,Kirk Cousins ATL,10,,,,,,,,,,,,,,
Spencer Rattler NO,0.9,0.6,5.6,QB,Spencer Rattler NO,10,,,,,,,,,,,,,,
Tyler Huntley BAL,0.5,0.4,4.2,QB,Tyler Huntley BAL,10,,,,,,,,,,,,,,
Jarrett Stidham DEN,0.7,0.5,4.8,QB,Jarrett Stidham DEN,10,,,,,,,,,,,,,,
Mason Rudolph PIT,0.6,0.4,4.3,QB,Mason Rudolph PIT,10,,,,,,,,,,,,,,
Malik Willis GB,0.6,0.4,4.0,QB,Malik Willis GB,10,,,,,,,,,,,,,,
Jimmy Garoppolo LAR,0.7,0.5,4.8,QB,Jimmy Garoppolo LAR,10,,,,,,,,,,,,,,
Max Brosmer MIN,1.2,0.7,8.1,QB,Max Brosmer MIN,10,,,,,,,,,,,,,,
Tanner McKee PHI,0.5,0.4,3.4,QB,Tanner McKee PHI,10,,,,,,,,,,,,,,
Graham Mertz HOU,1.0,0.6,6.8,QB,Graham Mertz HOU,10,,,,,,,,,,,,,,
Andy Dalton CAR,0.6,0.4,3.8,QB,Andy Dalton CAR,10,,,,,,,,,,,,,,
Kedon Slovis ARI,1.0,0.6,5.9,QB,Kedon Slovis ARI,10,,,,,,,,,,,,,,
Josh Johnson WAS,1.0,0.6,5.6,QB,Josh Johnson WAS,10,,,,,,,,,,,,,,
Trey Lance LAC,0.7,0.5,5.1,QB,Trey Lance LAC,10,,,,,,,,,,,,,,
Nick Mullens JAC,0.7,0.4,4.3,QB,Nick Mullens JAC,10,,,,,,,,,,,,,,
Shedeur Sanders CLE,0.6,0.3,3.1,QB,Shedeur Sanders CLE,10,,,,,,,,,,,,,,
Kenny Pickett LV,0.6,0.4,3.8,QB,Kenny Pickett LV,10,,,,,,,,,,,,,,
Teddy Bridgewater TB,0.4,0.3,2.8,QB,Teddy Bridgewater TB,10,,,,,,,,,,,,,,
Kyle Allen DET,0.3,0.2,2.8,QB,Kyle Allen DET,10,,,,,,,,,,,,,,
Aidan O'Connell LV,0.0,0.0,0.0,QB,Aidan O'Connell LV,10,,,,,,,,,,,,,,
Sam Howell PHI,0.0,0.0,0.0,QB,Sam Howell PHI,10,,,,,,,,,,,,,,
Case Keenum CHI,0.0,0.0,0.0,QB,Case Keenum CHI,10,,,,,,,,,,,,,,
Cooper Rush BAL,0.0,0.0,0.0,QB,Cooper Rush BAL,10,,,,,,,,,,,,,,
Anthony Richardson Sr. IND,0.0,0.0,0.0,QB,Anthony Richardson Sr. IND,10,,,,,,,,,,,,,,
Christian McCaffrey SF,,17.6,0.6,RB,Christian McCaffrey SF,10,70.4,,,,,,,,,,,,,
Jonathan Taylor IND,,19.0,1.1,RB,Jonathan Taylor IND,10,94.2,,,,,,,,,,,,,
De'Von Achane MIA,,14.0,0.4,RB,De'Von Achane MIA,10,71.4,,,,,,,,,,,,,
Bijan Robinson ATL,,15.1,0.4,RB,Bijan Robinson ATL,10,71.8,,,,,,,,,,,,,
Jahmyr Gibbs DET,,14.9,0.7,RB,Jahmyr Gibbs DET,10,76.0,,,,,,,,,,,,,
James Cook III BUF,,20.1,0.8,RB,James Cook III BUF,10,103.0,,,,,,,,,,,,,
Josh Jacobs GB,,17.1,0.9,RB,Josh Jacobs GB,10,68.7,,,,,,,,,,,,,
Rico Dowdle CAR,,18.7,0.6,RB,Rico Dowdle CAR,10,86.6,,,,,,,,,,,,,
Saquon Barkley PHI,,16.5,0.5,RB,Saquon Barkley PHI,10,73.0,,,,,,,,,,,,,
Kyren Williams LAR,,16.0,0.5,RB,Kyren Williams LAR,10,70.3,,,,,,,,,,,,,
Derrick Henry BAL,,16.4,0.7,RB,Derrick Henry BAL,10,79.9,,,,,,,,,,,,,
Jaylen Warren PIT,,13.9,0.4,RB,Jaylen Warren PIT,10,63.7,,,,,,,,,,,,,
Ashton Jeanty LV,,15.9,0.4,RB,Ashton Jeanty LV,10,60.9,,,,,,,,,,,,,
Breece Hall NYJ,,17.2,0.3,RB,Breece Hall NYJ,10,72.8,,,,,,,,,,,,,
Quinshon Judkins CLE,,17.1,0.6,RB,Quinshon Judkins CLE,10,73.9,,,,,,,,,,,,,
Rachaad White TB,,12.4,0.5,RB,Rachaad White TB,10,46.7,,,,,,,,,,,,,
TreVeyon Henderson NE,,13.2,0.3,RB,TreVeyon Henderson NE,10,53.9,,,,,,,,,,,,,
Travis Etienne Jr. JAC,,16.2,0.4,RB,Travis Etienne Jr. JAC,10,65.1,,,,,,,,,,,,,
D'Andre Swift CHI,,11.3,0.4,RB,D'Andre Swift CHI,10,55.3,,,,,,,,,,,,,
J.K. Dobbins DEN,,16.2,0.5,RB,J.K. Dobbins DEN,10,74.9,,,,,,,,,,,,,
Kenneth Walker III SEA,,13.9,0.5,RB,Kenneth Walker III SEA,10,60.6,,,,,,,,,,,,,
Alvin Kamara NO,,13.3,0.2,RB,Alvin Kamara NO,10,52.5,,,,,,,,,,,,,
David Montgomery DET,,10.8,0.5,RB,David Montgomery DET,10,47.0,,,,,,,,,,,,,
Tyrone Tracy Jr. NYG,,11.0,0.3,RB,Tyrone Tracy Jr. NYG,10,48.0,,,,,,,,,,,,,
Woody Marks HOU,,10.6,0.3,RB,Woody Marks HOU,10,42.4,,,,,,,,,,,,,
Kimani Vidal LAC,,11.9,0.3,RB,Kimani Vidal LAC,10,51.3,,,,,,,,,,,,,
Aaron Jones Sr. MIN,,9.5,0.2,RB,Aaron Jones Sr. MIN,10,43.7,,,,,,,,,,,,,
Kyle Monangai CHI,,11.3,0.3,RB,Kyle Monangai CHI,10,50.6,,,,,,,,,,,,,
Zach Charbonnet SEA,,9.9,0.5,RB,Zach Charbonnet SEA,10,41.2,,,,,,,,,,,,,
Jacory Croskey-Merritt WAS,,11.3,0.4,RB,Jacory Croskey-Merritt WAS,10,50.1,,,,,,,,,,,,,
RJ Harvey DEN,,5.8,0.2,RB,RJ Harvey DEN,10,24.0,,,,,,,,,,,,,
Emari Demercado ARI,,8.5,0.3,RB,Emari Demercado ARI,10,42.9,,,,,,,,,,,,,
Kenneth Gainwell PIT,,6.5,0.2,RB,Kenneth Gainwell PIT,10,29.0,,,,,,,,,,,,,
Zonovan Knight ARI,,9.6,0.3,RB,Zonovan Knight ARI,10,35.8,,,,,,,,,,,,,
Jordan Mason MIN,,10.0,0.3,RB,Jordan Mason MIN,10,43.4,,,,,,,,,,,,,
Devin Singletary NYG,,9.3,0.2,RB,Devin Singletary NYG,10,40.6,,,,,,,,,,,,,
Nick Chubb HOU,,10.7,0.3,RB,Nick Chubb HOU,10,42.1,,,,,,,,,,,,,
Terrell Jennings NE,,8.0,0.3,RB,Terrell Jennings NE,10,33.1,,,,,,,,,,,,,
Isaiah Davis NYJ,,5.9,0.1,RB,Isaiah Davis NYJ,10,26.1,,,,,,,,,,,,,
Chuba Hubbard CAR,,7.0,0.2,RB,Chuba Hubbard CAR,10,29.2,,,,,,,,,,,,,
Sean Tucker TB,,7.5,0.3,RB,Sean Tucker TB,10,30.3,,,,,,,,,,,,,
Jeremy McNichols WAS,,2.2,0.1,RB,Jeremy McNichols WAS,10,13.0,,,,,,,,,,,,,
Bhayshul Tuten JAC,,5.7,0.2,RB,Bhayshul Tuten JAC,10,22.1,,,,,,,,,,,,,
Blake Corum LAR,,7.8,0.2,RB,Blake Corum LAR,10,31.4,,,,,,,,,,,,,
Ollie Gordon II MIA,,5.0,0.2,RB,Ollie Gordon II MIA,10,22.2,,,,,,,,,,,,,
Emanuel Wilson GB,,5.5,0.1,RB,Emanuel Wilson GB,10,24.2,,,,,,,,,,,,,
Justice Hill BAL,,1.7,0.0,RB,Justice Hill BAL,10,7.6,,,,,,,,,,,,,
Jerome Ford CLE,,2.7,0.1,RB,Jerome Ford CLE,10,12.7,,,,,,,,,,,,,
Tyler Allgeier ATL,,6.7,0.3,RB,Tyler Allgeier ATL,10,26.3,,,,,,,,,,,,,
Dylan Sampson CLE,,3.2,0.1,RB,Dylan Sampson CLE,10,11.5,,,,,,,,,,,,,
Chris Rodriguez Jr. WAS,,7.0,0.2,RB,Chris Rodriguez Jr. WAS,10,28.7,,,,,,,,,,,,,
Jaret Patterson LAC,,6.0,0.1,RB,Jaret Patterson LAC,10,24.9,,,,,,,,,,,,,
Devin Neal NO,,3.7,0.1,RB,Devin Neal NO,10,18.9,,,,,,,,,,,,,
Ty Johnson BUF,,2.7,0.1,RB,Ty Johnson BUF,10,13.0,,,,,,,,,,,,,
Raheem Mostert LV,,3.3,0.1,RB,Raheem Mostert LV,10,12.3,,,,,,,,,,,,,
Keaton Mitchell BAL,,2.7,0.1,RB,Keaton Mitchell BAL,10,14.6,,,,,,,,,,,,,
Brian Robinson Jr. SF,,4.9,0.1,RB,Brian Robinson Jr. SF,10,18.2,,,,,,,,,,,,,
Tyler Badie DEN,,0.4,0.0,RB,Tyler Badie DEN,10,4.0,,,,,,,,,,,,,
Ray Davis BUF,,2.2,0.1,RB,Ray Davis BUF,10,10.3,,,,,,,,,,,,,
Kyle Juszczyk SF,,0.4,0.0,RB,Kyle Juszczyk SF,10,1.3,,,,,,,,,,,,,
Ameer Abdullah IND,,2.1,0.1,RB,Ameer Abdullah IND,10,9.8,,,,,,,,,,,,,
Tank Bigsby PHI,,3.3,0.1,RB,Tank Bigsby PHI,10,14.4,,,,,,,,,,,,,
MarShawn Lloyd GB,,1.4,0.0,RB,MarShawn Lloyd GB,10,6.1,,,,,,,,,,,,,
LeQuint Allen Jr. JAC,,1.1,0.0,RB,LeQuint Allen Jr. JAC,10,4.6,,,,,,,,,,,,,
Will Shipley PHI,,1.6,0.0,RB,Will Shipley PHI,10,5.3,,,,,,,,,,,,,
Chris Brooks GB,,0.7,0.0,RB,Chris Brooks GB,10,3.6,,,,,,,,,,,,,
Andrew Beck NYJ,,0.0,0.0,RB,Andrew Beck NYJ,10,0.0,,,,,,,,,,,,,
Josh Williams TB,,1.2,0.0,RB,Josh Williams TB,10,4.8,,,,,,,,,,,,,
Alec Ingold MIA,,0.3,0.0,RB,Alec Ingold MIA,10,0.9,,,,,,,,,,,,,
Dare Ogunbowale HOU,,0.5,0.0,RB,Dare Ogunbowale HOU,10,2.0,,,,,,,,,,,,,
George Holani SEA,,1.2,0.0,RB,George Holani SEA,10,4.6,,,,,,,,,,,,,
Michael Carter ARI,,0.0,0.0,RB,Michael Carter ARI,10,3.5,,,,,,,,,,,,,
Kaleb Johnson PIT,,1.2,0.0,RB,Kaleb Johnson PIT,10,5.4,,,,,,,,,,,,,
Isaac Guerendo SF,,1.2,0.0,RB,Isaac Guerendo SF,10,4.6,,,,,,,,,,,,,
Roschon Johnson CHI,,1.2,0.0,RB,Roschon Johnson CHI,10,4.7,,,,,,,,,,,,,
Tyler Goodson IND,,1.0,0.0,RB,Tyler Goodson IND,10,3.5,,,,,,,,,,,,,
Ty Chandler MIN,,1.0,0.1,RB,Ty Chandler MIN,10,4.1,,,,,,,,,,,,,
Jaylen Wright MIA,,0.9,0.0,RB,Jaylen Wright MIA,10,4.8,,,,,,,,,,,,,
DJ Giddens IND,,1.0,0.0,RB,DJ Giddens IND,10,4.2,,,,,,,,,,,,,
Craig Reynolds DET,,1.0,0.0,RB,Craig Reynolds DET,10,3.9,,,,,,,,,,,,,
C.J. Ham MIN,,0.1,0.1,RB,C.J. Ham MIN,10,0.4,,,,,,,,,,,,,
Audric Estime NO,,0.9,0.1,RB,Audric Estime NO,10,3.8,,,,,,,,,,,,,
A.J. Dillon PHI,,1.4,0.0,RB,A.J. Dillon PHI,10,4.5,,,,,,,,,,,,,
Patrick Ricard BAL,,0.0,0.0,RB,Patrick Ricard BAL,10,0.0,,,,,,,,,,,,,
Jarquez Hunter LAR,,1.0,0.0,RB,Jarquez Hunter LAR,10,3.6,,,,,,,,,,,,,
Trey Benson ARI,,0.9,0.0,RB,Trey Benson ARI,10,4.5,,,,,,,,,,,,,
Zavier Scott MIN,,1.1,0.0,RB,Zavier Scott MIN,10,4.0,,,,,,,,,,,,,
Jordan James SF,,1.0,0.0,RB,Jordan James SF,10,2.8,,,,,,,,,,,,,
British Brooks HOU,,1.1,0.0,RB,British Brooks HOU,10,3.9,,,,,,,,,,,,,
Trevor Etienne CAR,,0.9,0.0,RB,Trevor Etienne CAR,10,4.1,,,,,,,,,,,,,
Trayveon Williams LAC,,0.0,0.0,RB,Trayveon Williams LAC,10,2.8,,,,,,,,,,,,,
Dylan Laube LV,,1.1,0.0,RB,Dylan Laube LV,10,2.9,,,,,,,,,,,,,
Scott Matlock LAC,,0.0,0.0,RB,Scott Matlock LAC,10,0.0,,,,,,,,,,,,,
Khalil Herbert NYJ,,0.9,0.0,RB,Khalil Herbert NYJ,10,4.0,,,,,,,,,,,,,
Eric Gray NYG,,0.9,0.0,RB,Eric Gray NYG,10,1.8,,,,,,,,,,,,,
Rasheen Ali BAL,,0.7,0.0,RB,Rasheen Ali BAL,10,3.1,,,,,,,,,,,,,
Adam Prentice DEN,,0.5,0.0,RB,Adam Prentice DEN,10,2.3,,,,,,,,,,,,,
Dameon Pierce HOU,,0.9,0.0,RB,Dameon Pierce HOU,10,2.1,,,,,,,,,,,,,
Brittain Brown CHI,,0.0,0.0,RB,Brittain Brown CHI,10,1.4,,,,,,,,,,,,,
Jakob Johnson HOU,,0.1,0.0,RB,Jakob Johnson HOU,10,0.4,,,,,,,,,,,,,
Sione Vaki DET,,0.0,0.0,RB,Sione Vaki DET,10,0.2,,,,,,,,,,,,,
Travis Homer CHI,,0.1,0.0,RB,Travis Homer CHI,10,0.4,,,,,,,,,,,,,
Reggie Gilliam BUF,,0.1,0.0,RB,Reggie Gilliam BUF,10,0.2,,,,,,,,,,,,,
Raheim Sanders CLE,,0.0,0.0,RB,Raheim Sanders CLE,10,0.0,,,,,,,,,,,,,
Rhamondre Stevenson NE,,0.0,0.0,RB,Rhamondre Stevenson NE,10,0.0,,,,,,,,,,,,,
Nathan Carter ATL,,0.0,0.0,RB,Nathan Carter ATL,10,0.0,,,,,,,,,,,,,
Robbie Ouzts SEA,,0.0,0.0,RB,Robbie Ouzts SEA,10,0.0,,,,,,,,,,,,,
Michael Burton DEN,,0.0,0.0,RB,Michael Burton DEN,10,0.0,,,,,,,,,,,,,
Kene Nwangwu NYJ,,0.0,0.0,RB,Kene Nwangwu NYJ,10,0.0,,,,,,,,,,,,,
Pierre Strong Jr. GB,,0.0,0.0,RB,Pierre Strong Jr. GB,10,0.0,,,,,,,,,,,,,
D'Ernest Johnson NE,,0.0,0.0,RB,D'Ernest Johnson NE,10,0.0,,,,,,,,,,,,,
Cam Akers MIN,,0.0,0.0,RB,Cam Akers MIN,10,0.0,,,,,,,,,,,,,
DeeJay Dallas CAR,,0.0,0.0,RB,DeeJay Dallas CAR,10,0.0,,,,,,,,,,,,,
Trey Sermon PIT,,0.0,0.0,RB,Trey Sermon PIT,10,0.0,,,,,,,,,,,,,
Deuce Vaughn DEN,,0.0,0.0,RB,Deuce Vaughn DEN,10,0.0,,,,,,,,,,,,,
Jashaun Corbin NE,,0.0,0.0,RB,Jashaun Corbin NE,10,0.0,,,,,,,,,,,,,
Keilan Robinson NYJ,,0.0,0.0,RB,Keilan Robinson NYJ,10,0.0,,,,,,,,,,,,,
Jacob Saylors DET,,0.0,0.0,RB,Jacob Saylors DET,10,0.0,,,,,,,,,,,,,
Sincere McCormick SF,,0.0,0.0,RB,Sincere McCormick SF,10,0.0,,,,,,,,,,,,,
Carlos Washington Jr. ATL,,0.0,0.0,RB,Carlos Washington Jr. ATL,10,0.0,,,,,,,,,,,,,
Amar Johnson LAC,,0.0,0.0,RB,Amar Johnson LAC,10,0.0,,,,,,,,,,,,,
Puka Nacua LAR,,96.4,0.5,WR,Puka Nacua LAR,10,8.0,,,,,,,,,,,,,
Amon-Ra St. Brown DET,,88.6,0.7,WR,Amon-Ra St. Brown DET,10,7.2,,,,,,,,,,,,,
Jaxon Smith-Njigba SEA,,100.7,0.5,WR,Jaxon Smith-Njigba SEA,10,6.9,,,,,,,,,,,,,
Drake London ATL,,79.9,0.5,WR,Drake London ATL,10,6.0,,,,,,,,,,,,,
Justin Jefferson MIN,,82.3,0.5,WR,Justin Jefferson MIN,10,5.9,,,,,,,,,,,,,
Davante Adams LAR,,66.3,0.7,WR,Davante Adams LAR,10,4.9,,,,,,,,,,,,,
Emeka Egbuka TB,,73.0,0.6,WR,Emeka Egbuka TB,10,5.0,,,,,,,,,,,,,
Zay Flowers BAL,,72.7,0.4,WR,Zay Flowers BAL,10,5.2,,,,,,,,,,,,,
Michael Pittman Jr. IND,,63.4,0.5,WR,Michael Pittman Jr. IND,10,5.8,,,,,,,,,,,,,
Jaylen Waddle MIA,,70.2,0.4,WR,Jaylen Waddle MIA,10,5.3,,,,,,,,,,,,,
A.J. Brown PHI,,69.1,0.4,WR,A.J. Brown PHI,10,4.9,,,,,,,,,,,,,
Ladd McConkey LAC,,66.3,0.4,WR,Ladd McConkey LAC,10,5.3,,,,,,,,,,,,,
Nico Collins HOU,,67.0,0.4,WR,Nico Collins HOU,10,5.0,,,,,,,,,,,,,
Chris Olave NO,,64.7,0.3,WR,Chris Olave NO,10,5.6,,,,,,,,,,,,,
Courtland Sutton DEN,,62.6,0.5,WR,Courtland Sutton DEN,10,4.5,,,,,,,,,,,,,
Stefon Diggs NE,,62.3,0.4,WR,Stefon Diggs NE,10,5.3,,,,,,,,,,,,,
DeVonta Smith PHI,,63.4,0.4,WR,DeVonta Smith PHI,10,5.2,,,,,,,,,,,,,
Rome Odunze CHI,,62.2,0.5,WR,Rome Odunze CHI,10,4.3,,,,,,,,,,,,,
Wan'Dale Robinson NYG,,59.7,0.3,WR,Wan'Dale Robinson NYG,10,5.3,,,,,,,,,,,,,
Garrett Wilson NYJ,,61.7,0.4,WR,Garrett Wilson NYJ,10,5.0,,,,,,,,,,,,,
Deebo Samuel Sr. WAS,,55.9,0.3,WR,Deebo Samuel Sr. WAS,10,4.6,,,,,,,,,,,,,
DK Metcalf PIT,,60.4,0.5,WR,DK Metcalf PIT,10,4.0,,,,,,,,,,,,,
Marvin Harrison Jr. ARI,,62.8,0.4,WR,Marvin Harrison Jr. ARI,10,4.4,,,,,,,,,,,,,
Khalil Shakir BUF,,54.5,0.4,WR,Khalil Shakir BUF,10,4.8,,,,,,,,,,,,,
Tetairoa McMillan CAR,,58.1,0.4,WR,Tetairoa McMillan CAR,10,4.6,,,,,,,,,,,,,
Keenan Allen LAC,,52.1,0.4,WR,Keenan Allen LAC,10,4.7,,,,,,,,,,,,,
Romeo Doubs GB,,56.2,0.4,WR,Romeo Doubs GB,10,4.2,,,,,,,,,,,,,
Jordan Addison MIN,,53.6,0.4,WR,Jordan Addison MIN,10,3.9,,,,,,,,,,,,,
Troy Franklin DEN,,47.3,0.4,WR,Troy Franklin DEN,10,4.2,,,,,,,,,,,,,
