,PASSING,RUSHING,MISC,position,player_name,week,RECEIVING,Player,FG,FGA,XPT,FPTS,SACK,INT,FR,FF,TD,SAFETY,PA,YDS AGN
Keenan Allen LAC,,44.4,0.3,WR,Keenan Allen LAC,16,4.0,,,,,,,,,,,,,
Marvin Harrison Jr. ARI,,49.4,0.3,WR,Marvin Harrison Jr. ARI,16,3.4,,,,,,,,,,,,,
Jordan Addison MIN,,46.6,0.4,WR,Jordan Addison MIN,16,3.4,,,,,,,,,,,,,
Emeka Egbuka TB,,47.0,0.3,WR,Emeka Egbuka TB,16,3.5,,,,,,,,,,,,,
Adonai Mitchell NYJ,,49.3,0.3,WR,Adonai Mitchell NYJ,16,3.5,,,,,,,,,,,,,
Jalen Coker CAR,,46.7,0.3,WR,Jalen Coker CAR,16,3.6,,,,,,,,,,,,,
Jayden Higgins HOU,,42.0,0.3,WR,Jayden Higgins HOU,16,3.7,,,,,,,,,,,,,
Rashid Shaheed SEA,,43.4,0.2,WR,Rashid Shaheed SEA,16,3.3,,,,,,,,,,,,,
Quentin Johnston LAC,,41.7,0.4,WR,Quentin Johnston LAC,16,3.0,,,,,,,,,,,,,
Darius Slayton NYG,,47.1,0.2,WR,Darius Slayton NYG,16,3.0,,,,,,,,,,,,,
John Metchie III NYJ,,38.3,0.2,WR,John Metchie III NYJ,16,3.7,,,,,,,,,,,,,
Marquise Brown KC,,40.8,0.3,WR,Marquise Brown KC,16,3.2,,,,,,,,,,,,,
Cooper Kupp SEA,,40.2,0.3,WR,Cooper Kupp SEA,16,3.2,,,,,,,,,,,,,
Romeo Doubs GB,,38.6,0.3,WR,Romeo Doubs GB,16,3.0,,,,,,,,,,,,,
Josh Downs IND,,32.3,0.3,WR,Josh Downs IND,16,3.7,,,,,,,,,,,,,
Chimere Dike TEN,,33.9,0.2,WR,Chimere Dike TEN,16,3.2,,,,,,,,,,,,,
Mack Hollins NE,,41.3,0.2,WR,Mack Hollins NE,16,3.0,,,,,,,,,,,,,
Tre Tucker LV,,39.9,0.2,WR,Tre Tucker LV,16,3.1,,,,,,,,,,,,,
Kayshon Boutte NE,,41.1,0.3,WR,Kayshon Boutte NE,16,2.8,,,,,,,,,,,,,
Troy Franklin DEN,,33.8,0.3,WR,Troy Franklin DEN,16,3.1,,,,,,,,,,,,,
Pat Bryant DEN,,35.9,0.3,WR,Pat Bryant DEN,16,3.0,,,,,,,,,,,,,
Olamide Zaccheaus CHI,,33.9,0.3,WR,Olamide Zaccheaus CHI,16,3.0,,,,,,,,,,,,,
Jerry Jeudy CLE,,40.0,0.2,WR,Jerry Jeudy CLE,16,2.7,,,,,,,,,,,,,
Alec Pierce IND,,36.2,0.2,WR,Alec Pierce IND,16,2.6,,,,,,,,,,,,,
Elic Ayomanor TEN,,34.2,0.2,WR,Elic Ayomanor TEN,16,2.7,,,,,,,,,,,,,
Parker Washington JAC,,31.8,0.2,WR,Parker Washington JAC,16,2.6,,,,,,,,,,,,,
Jalen Nailor MIN,,31.0,0.3,WR,Jalen Nailor MIN,16,2.2,,,,,,,,,,,,,
Malik Washington MIA,,24.2,0.2,WR,Malik Washington MIA,16,2.4,,,,,,,,,,,,,
Ryan Flournoy DAL,,28.7,0.2,WR,Ryan Flournoy DAL,16,2.5,,,,,,,,,,,,,
JuJu Smith-Schuster KC,,29.7,0.2,WR,JuJu Smith-Schuster KC,16,2.6,,,,,,,,,,,,,
Isaiah Bond CLE,,33.2,0.2,WR,Isaiah Bond CLE,16,2.2,,,,,,,,,,,,,
Xavier Legette CAR,,27.1,0.2,WR,Xavier Legette CAR,16,2.4,,,,,,,,,,,,,
Jack Bech LV,,30.0,0.1,WR,Jack Bech LV,16,2.7,,,,,,,,,,,,,
Darnell Mooney ATL,,31.0,0.2,WR,Darnell Mooney ATL,16,2.1,,,,,,,,,,,,,
Isaiah Williams NYJ,,26.4,0.1,WR,Isaiah Williams NYJ,16,2.5,,,,,,,,,,,,,
Van Jefferson TEN,,28.5,0.1,WR,Van Jefferson TEN,16,2.3,,,,,,,,,,,,,
David Sills V ATL,,25.1,0.2,WR,David Sills V ATL,16,2.1,,,,,,,,,,,,,
Kendrick Bourne SF,,27.8,0.1,WR,Kendrick Bourne SF,16,2.1,,,,,,,,,,,,,
Andrei Iosivas CIN,,23.0,0.2,WR,Andrei Iosivas CIN,16,1.9,,,,,,,,,,,,,
Rashod Bateman BAL,,26.1,0.2,WR,Rashod Bateman BAL,16,1.8,,,,,,,,,,,,,
Isaiah Hodgins NYG,,22.4,0.2,WR,Isaiah Hodgins NYG,16,2.1,,,,,,,,,,,,,
Mason Tipton NO,,23.7,0.2,WR,Mason Tipton NO,16,2.1,,,,,,,,,,,,,
Tyler Lockett LV,,24.8,0.1,WR,Tyler Lockett LV,16,2.3,,,,,,,,,,,,,
Isaac TeSlaa DET,,22.7,0.2,WR,Isaac TeSlaa DET,16,1.8,,,,,,,,,,,,,
Christian Kirk HOU,,22.7,0.2,WR,Christian Kirk HOU,16,1.8,,,,,,,,,,,,,
DeMario Douglas NE,,22.6,0.1,WR,DeMario Douglas NE,16,1.9,,,,,,,,,,,,,
Tre Harris LAC,,21.7,0.2,WR,Tre Harris LAC,16,1.8,,,,,,,,,,,,,
Demarcus Robinson SF,,23.0,0.2,WR,Demarcus Robinson SF,16,1.6,,,,,,,,,,,,,
Joshua Palmer BUF,,23.9,0.1,WR,Joshua Palmer BUF,16,1.6,,,,,,,,,,,,,
Cedric Tillman CLE,,21.7,0.1,WR,Cedric Tillman CLE,16,1.8,,,,,,,,,,,,,
Calvin Austin III PIT,,22.1,0.1,WR,Calvin Austin III PIT,16,1.6,,,,,,,,,,,,,
Jalen McMillan TB,,19.2,0.2,WR,Jalen McMillan TB,16,1.6,,,,,,,,,,,,,
Brandin Cooks BUF,,19.9,0.2,WR,Brandin Cooks BUF,16,1.6,,,,,,,,,,,,,
Konata Mumpfield LAR,,19.1,0.2,WR,Konata Mumpfield LAR,16,1.7,,,,,,,,,,,,,
Ricky Pearsall SF,,20.0,0.2,WR,Ricky Pearsall SF,16,1.5,,,,,,,,,,,,,
Matthew Golden GB,,19.8,0.1,WR,Matthew Golden GB,16,1.6,,,,,,,,,,,,,
Marvin Mims Jr. DEN,,16.6,0.1,WR,Marvin Mims Jr. DEN,16,1.4,,,,,,,,,,,,,
Treylon Burks WAS,,21.0,0.1,WR,Treylon Burks WAS,16,1.5,,,,,,,,,,,,,
KaVontae Turpin DAL,,15.7,0.1,WR,KaVontae Turpin DAL,16,1.3,,,,,,,,,,,,,
Kevin Austin Jr. NO,,19.8,0.1,WR,Kevin Austin Jr. NO,16,1.5,,,,,,,,,,,,,
DeAndre Hopkins BAL,,18.0,0.2,WR,DeAndre Hopkins BAL,16,1.4,,,,,,,,,,,,,
Lil'Jordan Humphrey DEN,,17.4,0.1,WR,Lil'Jordan Humphrey DEN,16,1.5,,,,,,,,,,,,,
Xavier Hutchinson HOU,,15.7,0.1,WR,Xavier Hutchinson HOU,16,1.3,,,,,,,,,,,,,
Tutu Atwell LAR,,18.7,0.1,WR,Tutu Atwell LAR,16,1.4,,,,,,,,,,,,,
Gage Larvadain CLE,,15.7,0.1,WR,Gage Larvadain CLE,16,1.4,,,,,,,,,,,,,
Jahan Dotson PHI,,17.2,0.1,WR,Jahan Dotson PHI,16,1.2,,,,,,,,,,,,,
Dante Pettis NO,,15.4,0.1,WR,Dante Pettis NO,16,1.2,,,,,,,,,,,,,
Marquez Valdes-Scantling PIT,,17.8,0.1,WR,Marquez Valdes-Scantling PIT,16,1.0,,,,,,,,,,,,,
Jalen Royals KC,,15.5,0.1,WR,Jalen Royals KC,16,1.3,,,,,,,,,,,,,
Kalif Raymond DET,,15.8,0.1,WR,Kalif Raymond DET,16,1.3,,,,,,,,,,,,,
Devin Duvernay CHI,,17.5,0.1,WR,Devin Duvernay CHI,16,1.7,,,,,,,,,,,,,
Jalen Brooks ARI,,14.9,0.1,WR,Jalen Brooks ARI,16,1.1,,,,,,,,,,,,,
Adam Thielen PIT,,13.2,0.1,WR,Adam Thielen PIT,16,1.2,,,,,,,,,,,,,
Malachi Corley CLE,,9.6,0.1,WR,Malachi Corley CLE,16,0.9,,,,,,,,,,,,,
Xavier Smith LAR,,14.2,0.1,WR,Xavier Smith LAR,16,1.2,,,,,,,,,,,,,
Cedrick Wilson Jr. MIA,,12.3,0.1,WR,Cedrick Wilson Jr. MIA,16,1.0,,,,,,,,,,,,,
Tim Patrick JAC,,11.9,0.1,WR,Tim Patrick JAC,16,1.0,,,,,,,,,,,,,
Chris Moore WAS,,13.4,0.1,WR,Chris Moore WAS,16,0.9,,,,,,,,,,,,,
Arian Smith NYJ,,11.5,0.1,WR,Arian Smith NYJ,16,1.1,,,,,,,,,,,,,
Tyrell Shavers BUF,,12.3,0.1,WR,Tyrell Shavers BUF,16,0.9,,,,,,,,,,,,,
Jaylin Noel HOU,,9.3,0.1,WR,Jaylin Noel HOU,16,0.9,,,,,,,,,,,,,
Xavier Restrepo TEN,,9.3,0.1,WR,Xavier Restrepo TEN,16,0.8,,,,,,,,,,,,,
Xavier Weaver ARI,,9.6,0.1,WR,Xavier Weaver ARI,16,0.7,,,,,,,,,,,,,
Devontez Walker BAL,,7.9,0.1,WR,Devontez Walker BAL,16,0.6,,,,,,,,,,,,,
Jimmy Horn Jr. CAR,,5.9,0.0,WR,Jimmy Horn Jr. CAR,16,0.5,,,,,,,,,,,,,
Dont'e Thornton Jr. LV,,8.2,0.0,WR,Dont'e Thornton Jr. LV,16,0.6,,,,,,,,,,,,,
Dylan Drummond ATL,,6.5,0.1,WR,Dylan Drummond ATL,16,0.6,,,,,,,,,,,,,
Jordan Watkins SF,,7.5,0.0,WR,Jordan Watkins SF,16,0.5,,,,,,,,,,,,,
Skyy Moore SF,,7.1,0.0,WR,Skyy Moore SF,16,0.5,,,,,,,,,,,,,
James Proche II TEN,,6.6,0.0,WR,James Proche II TEN,16,0.6,,,,,,,,,,,,,
Darius Cooper PHI,,6.1,0.0,WR,Darius Cooper PHI,16,0.5,,,,,,,,,,,,,
KeAndre Lambert-Smith LAC,,5.7,0.1,WR,KeAndre Lambert-Smith LAC,16,0.5,,,,,,,,,,,,,
Kyle Williams NE,,6.6,0.0,WR,Kyle Williams NE,16,0.4,,,,,,,,,,,,,
Mecole Hardman Jr. BUF,,5.6,0.0,WR,Mecole Hardman Jr. BUF,16,0.4,,,,,,,,,,,,,
Jonathan Mingo DAL,,5.4,0.0,WR,Jonathan Mingo DAL,16,0.5,,,,,,,,,,,,,
Mitch Tinsley CIN,,4.4,0.0,WR,Mitch Tinsley CIN,16,0.4,,,,,,,,,,,,,
Dyami Brown JAC,,3.8,0.0,WR,Dyami Brown JAC,16,0.3,,,,,,,,,,,,,
Trent Sherfield Sr. ARI,,4.1,0.0,WR,Trent Sherfield Sr. ARI,16,0.3,,,,,,,,,,,,,
Brycen Tremayne CAR,,4.1,0.0,WR,Brycen Tremayne CAR,16,0.4,,,,,,,,,,,,,
Tyler Johnson NYJ,,4.0,0.0,WR,Tyler Johnson NYJ,16,0.4,,,,,,,,,,,,,
Tez Johnson TB,,3.1,0.0,WR,Tez Johnson TB,16,0.3,,,,,,,,,,,,,
Cody White SEA,,3.6,0.0,WR,Cody White SEA,16,0.3,,,,,,,,,,,,,
Savion Williams GB,,2.4,0.0,WR,Savion Williams GB,16,0.2,,,,,,,,,,,,,
Elijah Moore DEN,,2.9,0.0,WR,Elijah Moore DEN,16,0.3,,,,,,,,,,,,,
Tai Felton MIN,,2.4,0.0,WR,Tai Felton MIN,16,0.2,,,,,,,,,,,,,
Gunner Olszewski NYG,,2.2,0.0,WR,Gunner Olszewski NYG,16,0.2,,,,,,,,,,,,,
Mason Kinsey TEN,,2.1,0.0,WR,Mason Kinsey TEN,16,0.2,,,,,,,,,,,,,
Ben Skowronek PIT,,1.7,0.0,WR,Ben Skowronek PIT,16,0.2,,,,,,,,,,,,,
Nikko Remigio KC,,1.4,0.0,WR,Nikko Remigio KC,16,0.1,,,,,,,,,,,,,
Dee Eskridge MIA,,1.1,0.0,WR,Dee Eskridge MIA,16,0.1,,,,,,,,,,,,,
Laquon Treadwell IND,,1.1,0.0,WR,Laquon Treadwell IND,16,0.1,,,,,,,,,,,,,
Kameron Johnson TB,,1.0,0.0,WR,Kameron Johnson TB,16,0.1,,,,,,,,,,,,,
Dareke Young SEA,,0.9,0.0,WR,Dareke Young SEA,16,0.1,,,,,,,,,,,,,
Alex Bachman LV,,0.6,0.0,WR,Alex Bachman LV,16,0.1,,,,,,,,,,,,,
Tom Kennedy DET,,0.4,0.0,WR,Tom Kennedy DET,16,0.0,,,,,,,,,,,,,
Scotty Miller PIT,,0.1,0.0,WR,Scotty Miller PIT,16,0.0,,,,,,,,,,,,,
Davante Adams LAR,,0.0,0.0,WR,Davante Adams LAR,16,0.0,,,,,,,,,,,,,
DeAndre Carter CLE,,0.0,0.0,WR,DeAndre Carter CLE,16,0.0,,,,,,,,,,,,,
Sterling Shepard TB,,0.0,0.0,WR,Sterling Shepard TB,16,0.0,,,,,,,,,,,,,
Robbie Chosen WAS,,0.0,0.0,WR,Robbie Chosen WAS,16,0.0,,,,,,,,,,,,,
Zay Jones ARI,,0.0,0.0,WR,Zay Jones ARI,16,0.0,,,,,,,,,,,,,
Curtis Samuel BUF,,0.0,0.0,WR,Curtis Samuel BUF,16,0.0,,,,,,,,,,,,,
Josh Reynolds NYJ,,0.0,0.0,WR,Josh Reynolds NYJ,16,0.0,,,,,,,,,,,,,
Braxton Berrios HOU,,0.0,0.0,WR,Braxton Berrios HOU,16,0.0,,,,,,,,,,,,,
Justin Watson HOU,,0.0,0.0,WR,Justin Watson HOU,16,0.0,,,,,,,,,,,,,
KhaDarel Hodge ATL,,0.0,0.0,WR,KhaDarel Hodge ATL,16,0.0,,,,,,,,,,,,,
Greg Dortch ARI,,0.0,0.0,WR,Greg Dortch ARI,16,0.0,,,,,,,,,,,,,
Ashton Dulin IND,,0.0,0.0,WR,Ashton Dulin IND,16,0.0,,,,,,,,,,,,,
Steven Sims Jr. ARI,,0.0,0.0,WR,Steven Sims Jr. ARI,16,0.0,,,,,,,,,,,,,
Brandon Aiyuk SF,,0.0,0.0,WR,Brandon Aiyuk SF,16,0.0,,,,,,,,,,,,,
Gabe Davis BUF,,0.0,0.0,WR,Gabe Davis BUF,16,0.0,,,,,,,,,,,,,
Nick Westbrook-Ikhine MIA,,0.0,0.0,WR,Nick Westbrook-Ikhine MIA,16,0.0,,,,,,,,,,,,,
Tylan Wallace BAL,,0.0,0.0,WR,Tylan Wallace BAL,16,0.0,,,,,,,,,,,,,
Andre Baccellia ARI,,0.0,0.0,WR,Andre Baccellia ARI,16,0.0,,,,,,,,,,,,,
Ihmir Smith-Marsette NYG,,0.0,0.0,WR,Ihmir Smith-Marsette NYG,16,0.0,,,,,,,,,,,,,
Javon Baker SF,,0.0,0.0,WR,Javon Baker SF,16,0.0,,,,,,,,,,,,,
Beaux Collins NYG,,0.0,0.0,WR,Beaux Collins NYG,16,0.0,,,,,,,,,,,,,
Ainias Smith CAR,,0.0,0.0,WR,Ainias Smith CAR,16,0.0,,,,,,,,,,,,,
Simi Fehoko ARI,,0.0,0.0,WR,Simi Fehoko ARI,16,0.0,,,,,,,,,,,,,
Terrace Marshall Jr. PHI,,0.0,0.0,WR,Terrace Marshall Jr. PHI,16,0.0,,,,,,,,,,,,,
Austin Trammell JAC,,0.0,0.0,WR,Austin Trammell JAC,16,0.0,,,,,,,,,,,,,
DJ Turner LV,,0.0,0.0,WR,DJ Turner LV,16,0.0,,,,,,,,,,,,,
Tim Jones JAC,,0.0,0.0,WR,Tim Jones JAC,16,0.0,,,,,,,,,,,,,
Michael Bandy DEN,,0.0,0.0,WR,Michael Bandy DEN,16,0.0,,,,,,,,,,,,,
Jalen Tolbert DAL,,0.0,0.0,WR,Jalen Tolbert DAL,16,0.0,,,,,,,,,,,,,
Bo Melton GB,,0.0,0.0,WR,Bo Melton GB,16,0.0,,,,,,,,,,,,,
Justin Shorter LV,,0.0,0.0,WR,Justin Shorter LV,16,0.0,,,,,,,,,,,,,
Deven Thompkins ATL,,0.0,0.0,WR,Deven Thompkins ATL,16,0.0,,,,,,,,,,,,,
Danny Gray PHI,,0.0,0.0,WR,Danny Gray PHI,16,0.0,,,,,,,,,,,,,
Brandon Johnson PIT,,0.0,0.0,WR,Brandon Johnson PIT,16,0.0,,,,,,,,,,,,,
Britain Covey PHI,,0.0,0.0,WR,Britain Covey PHI,16,0.0,,,,,,,,,,,,,
Jalin Hyatt NYG,,0.0,0.0,WR,Jalin Hyatt NYG,16,0.0,,,,,,,,,,,,,
Jacob Cowing SF,,0.0,0.0,WR,Jacob Cowing SF,16,0.0,,,,,,,,,,,,,
Trey Palmer NO,,0.0,0.0,WR,Trey Palmer NO,16,0.0,,,,,,,,,,,,,
Derius Davis LAC,,0.0,0.0,WR,Derius Davis LAC,16,0.0,,,,,,,,,,,,,
Charlie Jones CIN,,0.0,0.0,WR,Charlie Jones CIN,16,0.0,,,,,,,,,,,,,
Jake Bobo SEA,,0.0,0.0,WR,Jake Bobo SEA,16,0.0,,,,,,,,,,,,,
Jalen Cropper DAL,,0.0,0.0,WR,Jalen Cropper DAL,16,0.0,,,,,,,,,,,,,
Rome Odunze CHI,,0.0,0.0,WR,Rome Odunze CHI,16,0.0,,,,,,,,,,,,,
Tyler Scott LAR,,0.0,0.0,WR,Tyler Scott LAR,16,0.0,,,,,,,,,,,,,
Jared Wayne HOU,,0.0,0.0,WR,Jared Wayne HOU,16,0.0,,,,,,,,,,,,,
Malik Heath ATL,,0.0,0.0,WR,Malik Heath ATL,16,0.0,,,,,,,,,,,,,
Jason Brownlee KC,,0.0,0.0,WR,Jason Brownlee KC,16,0.0,,,,,,,,,,,,,
Xavier Gipson NYG,,0.0,0.0,WR,Xavier Gipson NYG,16,0.0,,,,,,,,,,,,,
Ryan Miller NYG,,0.0,0.0,WR,Ryan Miller NYG,16,0.0,,,,,,,,,,,,,
Dominic Lovett DET,,0.0,0.0,WR,Dominic Lovett DET,16,0.0,,,,,,,,,,,,,
Keon Coleman BUF,,0.0,0.0,WR,Keon Coleman BUF,16,0.0,,,,,,,,,,,,,
Tory Horton SEA,,0.0,0.0,WR,Tory Horton SEA,16,0.0,,,,,,,,,,,,,
Roman Wilson PIT,,0.0,0.0,WR,Roman Wilson PIT,16,0.0,,,,,,,,,,,,,
Jamari Thrash CLE,,0.0,0.0,WR,Jamari Thrash CLE,16,0.0,,,,,,,,,,,,,
Luke McCaffrey WAS,,0.0,0.0,WR,Luke McCaffrey WAS,16,0.0,,,,,,,,,,,,,
Bub Means NO,,0.0,0.0,WR,Bub Means NO,16,0.0,,,,,,,,,,,,,
Joshua Cephus JAC,,0.0,0.0,WR,Joshua Cephus JAC,16,0.0,,,,,,,,,,,,,
Tahj Washington MIA,,0.0,0.0,WR,Tahj Washington MIA,16,0.0,,,,,,,,,,,,,
Anthony Gould IND,,0.0,0.0,WR,Anthony Gould IND,16,0.0,,,,,,,,,,,,,
Casey Washington ATL,,0.0,0.0,WR,Casey Washington ATL,16,0.0,,,,,,,,,,,,,
Bryce Oliver TEN,,0.0,0.0,WR,Bryce Oliver TEN,16,0.0,,,,,,,,,,,,,
Luther Burden III CHI,,0.0,0.0,WR,Luther Burden III CHI,16,0.0,,,,,,,,,,,,,
Ricky White III SEA,,0.0,0.0,WR,Ricky White III SEA,16,0.0,,,,,,,,,,,,,
Nick Nash WAS,,0.0,0.0,WR,Nick Nash WAS,16,0.0,,,,,,,,,,,,,
Efton Chism III NE,,0.0,0.0,WR,Efton Chism III NE,16,0.0,,,,,,,,,,,,,
LaJohntay Wester BAL,,0.0,0.0,WR,LaJohntay Wester BAL,16,0.0,,,,,,,,,,,,,
Ke'Shawn Williams CIN,,0.0,0.0,WR,Ke'Shawn Williams CIN,16,0.0,,,,,,,,,,,,,
Myles Price MIN,,0.0,0.0,WR,Myles Price MIN,16,0.0,,,,,,,,,,,,,
Trey McBride ARI,,,71.2,TE,Trey McBride ARI,16,6.7,,,,,,,,,,,,,
George Kittle SF,,,68.3,TE,George Kittle SF,16,5.4,,,,,,,,,,,,,
Brock Bowers LV,,,57.5,TE,Brock Bowers LV,16,5.4,,,,,,,,,,,,,
Harold Fannin Jr. CLE,,,55.9,TE,Harold Fannin Jr. CLE,16,5.2,,,,,,,,,,,,,
Kyle Pitts Sr. ATL,,,55.8,TE,Kyle Pitts Sr. ATL,16,4.9,,,,,,,,,,,,,
Travis Kelce KC,,,54.9,TE,Travis Kelce KC,16,4.9,,,,,,,,,,,,,
Dallas Goedert PHI,,,46.9,TE,Dallas Goedert PHI,16,4.4,,,,,,,,,,,,,
Juwan Johnson NO,,,46.9,TE,Juwan Johnson NO,16,4.5,,,,,,,,,,,,,
Tyler Warren IND,,,43.6,TE,Tyler Warren IND,16,4.3,,,,,,,,,,,,,
Jake Ferguson DAL,,,37.6,TE,Jake Ferguson DAL,16,4.7,,,,,,,,,,,,,
Dalton Schultz HOU,,,43.3,TE,Dalton Schultz HOU,16,4.5,,,,,,,,,,,,,
Hunter Henry NE,,,45.4,TE,Hunter Henry NE,16,3.8,,,,,,,,,,,,,
Oronde Gadsden II LAC,,,45.4,TE,Oronde Gadsden II LAC,16,3.8,,,,,,,,,,,,,
Colston Loveland CHI,,,42.9,TE,Colston Loveland CHI,16,3.8,,,,,,,,,,,,,
Darren Waller MIA,,,40.1,TE,Darren Waller MIA,16,3.5,,,,,,,,,,,,,
Brenton Strange JAC,,,41.6,TE,Brenton Strange JAC,16,3.9,,,,,,,,,,,,,
Theo Johnson NYG,,,40.6,TE,Theo Johnson NYG,16,3.8,,,,,,,,,,,,,
Dalton Kincaid BUF,,,41.4,TE,Dalton Kincaid BUF,16,3.5,,,,,,,,,,,,,
Colby Parkinson LAR,,,36.6,TE,Colby Parkinson LAR,16,3.9,,,,,,,,,,,,,
Mark Andrews BAL,,,33.0,TE,Mark Andrews BAL,16,3.1,,,,,,,,,,,,,
AJ Barner SEA,,,33.9,TE,AJ Barner SEA,16,3.5,,,,,,,,,,,,,
T.J. Hockenson MIN,,,35.2,TE,T.J. Hockenson MIN,16,3.7,,,,,,,,,,,,,
Isaiah Likely BAL,,,29.0,TE,Isaiah Likely BAL,16,2.4,,,,,,,,,,,,,
Gunnar Helm TEN,,,27.6,TE,Gunnar Helm TEN,16,3.1,,,,,,,,,,,,,
Evan Engram DEN,,,26.7,TE,Evan Engram DEN,16,3.0,,,,,,,,,,,,,
Mike Gesicki CIN,,,25.5,TE,Mike Gesicki CIN,16,2.5,,,,,,,,,,,,,
Chig Okonkwo TEN,,,27.5,TE,Chig Okonkwo TEN,16,2.9,,,,,,,,,,,,,
Cole Kmet CHI,,,25.9,TE,Cole Kmet CHI,16,2.4,,,,,,,,,,,,,
Darnell Washington PIT,,,26.9,TE,Darnell Washington PIT,16,2.4,,,,,,,,,,,,,
Pat Freiermuth PIT,,,24.1,TE,Pat Freiermuth PIT,16,2.3,,,,,,,,,,,,,
Cade Otton TB,,,23.7,TE,Cade Otton TB,16,2.5,,,,,,,,,,,,,
Dawson Knox BUF,,,23.4,TE,Dawson Knox BUF,16,2.0,,,,,,,,,,,,,
Luke Musgrave GB,,,23.8,TE,Luke Musgrave GB,16,2.3,,,,,,,,,,,,,
Jeremy Ruckert NYJ,,,20.6,TE,Jeremy Ruckert NYJ,16,2.3,,,,,,,,,,,,,
Jonnu Smith PIT,,,19.6,TE,Jonnu Smith PIT,16,2.1,,,,,,,,,,,,,
Noah Gray KC,,,20.5,TE,Noah Gray KC,16,1.9,,,,,,,,,,,,,
John Bates WAS,,,19.7,TE,John Bates WAS,16,1.9,,,,,,,,,,,,,
Ja'Tavion Sanders CAR,,,16.5,TE,Ja'Tavion Sanders CAR,16,1.7,,,,,,,,,,,,,
Daniel Bellinger NYG,,,16.6,TE,Daniel Bellinger NYG,16,1.6,,,,,,,,,,,,,
Greg Dulcich MIA,,,16.8,TE,Greg Dulcich MIA,16,1.6,,,,,,,,,,,,,
Ben Sinnott WAS,,,15.3,TE,Ben Sinnott WAS,16,1.6,,,,,,,,,,,,,
Michael Mayer LV,,,15.7,TE,Michael Mayer LV,16,1.7,,,,,,,,,,,,,
Davis Allen LAR,,,13.8,TE,Davis Allen LAR,16,1.6,,,,,,,,,,,,,
Elijah Higgins ARI,,,14.5,TE,Elijah Higgins ARI,16,1.5,,,,,,,,,,,,,
Terrance Ferguson LAR,,,14.4,TE,Terrance Ferguson LAR,16,1.3,,,,,,,,,,,,,
John FitzPatrick GB,,,13.0,TE,John FitzPatrick GB,16,1.4,,,,,,,,,,,,,
Taysom Hill NO,,,7.2,TE,Taysom Hill NO,16,0.9,,,,,,,,,,,,,
Tanner Hudson CIN,,,12.1,TE,Tanner Hudson CIN,16,1.4,,,,,,,,,,,,,
Cade Stover HOU,,,9.1,TE,Cade Stover HOU,16,1.0,,,,,,,,,,,,,
Josh Oliver MIN,,,12.8,TE,Josh Oliver MIN,16,1.1,,,,,,,,,,,,,
Shane Zylstra DET,,,11.2,TE,Shane Zylstra DET,16,1.1,,,,,,,,,,,,,
Tommy Tremble CAR,,,10.7,TE,Tommy Tremble CAR,16,1.1,,,,,,,,,,,,,
Jack Stoll NO,,,10.4,TE,Jack Stoll NO,16,1.1,,,,,,,,,,,,,
Jackson Hawes BUF,,,10.1,TE,Jackson Hawes BUF,16,1.0,,,,,,,,,,,,,
Mitchell Evans CAR,,,9.3,TE,Mitchell Evans CAR,16,0.9,,,,,,,,,,,,,
Foster Moreau NO,,,9.9,TE,Foster Moreau NO,16,0.9,,,,,,,,,,,,,
Austin Hooper NE,,,9.9,TE,Austin Hooper NE,16,0.9,,,,,,,,,,,,,
Adam Trautman DEN,,,8.6,TE,Adam Trautman DEN,16,0.9,,,,,,,,,,,,,
Quintin Morris JAC,,,7.9,TE,Quintin Morris JAC,16,0.8,,,,,,,,,,,,,
Charlie Kolar BAL,,,8.1,TE,Charlie Kolar BAL,16,0.7,,,,,,,,,,,,,
Anthony Firkser DET,,,7.6,TE,Anthony Firkser DET,16,0.8,,,,,,,,,,,,,
Julian Hill MIA,,,7.5,TE,Julian Hill MIA,16,0.7,,,,,,,,,,,,,
Drew Sample CIN,,,6.1,TE,Drew Sample CIN,16,0.8,,,,,,,,,,,,,
Jelani Woods NYJ,,,6.9,TE,Jelani Woods NYJ,16,0.7,,,,,,,,,,,,,
Charlie Woerner ATL,,,6.5,TE,Charlie Woerner ATL,16,0.7,,,,,,,,,,,,,
Eric Saubert SEA,,,6.5,TE,Eric Saubert SEA,16,0.6,,,,,,,,,,,,,
Will Dissly LAC,,,6.1,TE,Will Dissly LAC,16,0.6,,,,,,,,,,,,,
Luke Schoonmaker DAL,,,6.0,TE,Luke Schoonmaker DAL,16,0.6,,,,,,,,,,,,,
Blake Whiteheart CLE,,,5.4,TE,Blake Whiteheart CLE,16,0.5,,,,,,,,,,,,,
Mo Alie-Cox IND,,,5.3,TE,Mo Alie-Cox IND,16,0.5,,,,,,,,,,,,,
Stone Smartt NYJ,,,5.5,TE,Stone Smartt NYJ,16,0.5,,,,,,,,,,,,,
Luke Farrell SF,,,4.8,TE,Luke Farrell SF,16,0.5,,,,,,,,,,,,,
Durham Smythe CHI,,,4.9,TE,Durham Smythe CHI,16,0.5,,,,,,,,,,,,,
Carter Runyon LV,,,4.4,TE,Carter Runyon LV,16,0.5,,,,,,,,,,,,,
Nate Adkins DEN,,,3.2,TE,Nate Adkins DEN,16,0.4,,,,,,,,,,,,,
Brevyn Spann-Ford DAL,,,3.4,TE,Brevyn Spann-Ford DAL,16,0.4,,,,,,,,,,,,,
